seq_nota;cod_pdv;cod_caixa;cod_cliente;num_nota;dat_nota;flg_entrega;vlr_nota;vlr_dinheiro;vlr_tick;vlr_cartao
31410;2;2;4;31410;2015/05/23 00:00:00.000;N;852,38;0,0;0,0;0,0
31411;2;1;6;31411;2015/05/23 00:00:00.000;N;1161,4;0,0;0,0;0,0
31412;3;2;5;31412;2015/05/23 00:00:00.000;N;912,82;0,0;0,0;0,0
31413;1;3;1;31413;2015/05/23 00:00:00.000;N;1696,4;0,0;0,0;0,0
31414;1;1;4;31414;2015/05/23 00:00:00.000;N;1939,52;0,0;0,0;0,0
31415;3;3;4;31415;2015/05/23 00:00:00.000;N;1072,62;0,0;0,0;0,0
31416;2;1;1;31416;2015/05/23 00:00:00.000;N;1200,8;0,0;0,0;0,0
31417;3;3;3;31417;2015/05/23 00:00:00.000;N;857,94;0,0;0,0;0,0
31418;2;1;2;31418;2015/05/23 00:00:00.000;N;1328,68;0,0;0,0;0,0
31419;1;1;4;31419;2015/05/23 00:00:00.000;N;1052,6;0,0;0,0;0,0
31420;1;1;6;31420;2015/05/23 00:00:00.000;N;1059,94;0,0;0,0;0,0
31421;3;1;6;31421;2015/05/23 00:00:00.000;N;1173,4;0,0;0,0;0,0
31422;1;2;1;31422;2015/05/23 00:00:00.000;N;525,98;0,0;0,0;0,0
31423;2;1;4;31423;2015/05/23 00:00:00.000;N;825,83;0,0;0,0;0,0
31424;3;3;4;31424;2015/05/23 00:00:00.000;N;1300,89;0,0;0,0;0,0
31425;1;2;3;31425;2015/05/23 00:00:00.000;N;1120,81;0,0;0,0;0,0
31426;3;1;6;31426;2015/05/23 00:00:00.000;N;1470,0;0,0;0,0;0,0
31427;3;3;6;31427;2015/05/23 00:00:00.000;N;717,62;0,0;0,0;0,0
31428;3;3;3;31428;2015/05/23 00:00:00.000;N;533,88;0,0;0,0;0,0
31429;3;1;2;31429;2015/05/23 00:00:00.000;N;1567,3;0,0;0,0;0,0
31430;1;3;5;31430;2015/05/23 00:00:00.000;N;994,0;0,0;0,0;0,0
31431;2;1;5;31431;2015/05/23 00:00:00.000;N;784,99;0,0;0,0;0,0
31432;3;1;6;31432;2015/05/23 00:00:00.000;N;786,98;0,0;0,0;0,0
31433;2;1;1;31433;2015/05/23 00:00:00.000;N;1596,63;0,0;0,0;0,0
31434;1;1;4;31434;2015/05/23 00:00:00.000;N;924,6;0,0;0,0;0,0
31435;1;1;4;31435;2015/05/23 00:00:00.000;N;1263,1;0,0;0,0;0,0
31436;3;2;4;31436;2015/05/23 00:00:00.000;N;1154,73;0,0;0,0;0,0
31437;1;2;6;31437;2015/05/23 00:00:00.000;N;1213,66;0,0;0,0;0,0
31438;2;3;2;31438;2015/05/23 00:00:00.000;N;970,76;0,0;0,0;0,0
31439;3;1;2;31439;2015/05/23 00:00:00.000;N;1451,1;0,0;0,0;0,0
31440;3;1;6;31440;2015/05/23 00:00:00.000;N;1185,4;0,0;0,0;0,0
31441;2;1;2;31441;2015/05/23 00:00:00.000;N;662,62;0,0;0,0;0,0
31442;3;1;1;31442;2015/05/23 00:00:00.000;N;1489,02;0,0;0,0;0,0
31443;3;3;2;31443;2015/05/23 00:00:00.000;N;1158,9;0,0;0,0;0,0
31444;2;2;6;31444;2015/05/23 00:00:00.000;N;934,2;0,0;0,0;0,0
31445;2;1;6;31445;2015/05/23 00:00:00.000;N;666,6;0,0;0,0;0,0
31446;1;1;3;31446;2015/05/23 00:00:00.000;N;1379,5;0,0;0,0;0,0
31447;3;1;2;31447;2015/05/23 00:00:00.000;N;1558,2;0,0;0,0;0,0
31448;1;1;4;31448;2015/05/23 00:00:00.000;N;605,52;0,0;0,0;0,0
31449;1;1;4;31449;2015/05/23 00:00:00.000;N;818,95;0,0;0,0;0,0
31450;3;2;5;31450;2015/05/23 00:00:00.000;N;1654,8;0,0;0,0;0,0
31451;2;3;3;31451;2015/05/23 00:00:00.000;N;567,2;0,0;0,0;0,0
31452;3;1;3;31452;2015/05/23 00:00:00.000;N;1650,73;0,0;0,0;0,0
31453;2;3;5;31453;2015/05/23 00:00:00.000;N;775,1;0,0;0,0;0,0
31454;2;2;3;31454;2015/05/23 00:00:00.000;N;925,7;0,0;0,0;0,0
31455;2;3;1;31455;2015/05/23 00:00:00.000;N;946,73;0,0;0,0;0,0
31456;3;1;6;31456;2015/05/23 00:00:00.000;N;790,21;0,0;0,0;0,0
31457;1;2;1;31457;2015/05/23 00:00:00.000;N;677,5;0,0;0,0;0,0
31458;2;2;6;31458;2015/05/23 00:00:00.000;N;361,43;0,0;0,0;0,0
31459;2;1;3;31459;2015/05/23 00:00:00.000;N;1467,2;0,0;0,0;0,0
31460;1;1;1;31460;2015/05/23 00:00:00.000;N;1525,0;0,0;0,0;0,0
31461;2;2;5;31461;2015/05/23 00:00:00.000;N;818,0;0,0;0,0;0,0
31462;1;2;6;31462;2015/05/23 00:00:00.000;N;668,77;0,0;0,0;0,0
31463;1;1;2;31463;2015/05/23 00:00:00.000;N;968,33;0,0;0,0;0,0
31464;2;2;4;31464;2015/05/23 00:00:00.000;N;1140,0;0,0;0,0;0,0
31465;1;1;5;31465;2015/05/23 00:00:00.000;N;914,24;0,0;0,0;0,0
31466;1;3;4;31466;2015/05/23 00:00:00.000;N;1335,21;0,0;0,0;0,0
31467;3;1;6;31467;2015/05/23 00:00:00.000;N;1039,75;0,0;0,0;0,0
31468;2;1;6;31468;2015/05/23 00:00:00.000;N;1325,6;0,0;0,0;0,0
31469;1;1;1;31469;2015/05/23 00:00:00.000;N;1292,65;0,0;0,0;0,0
31470;1;3;3;31470;2015/05/23 00:00:00.000;N;839,76;0,0;0,0;0,0
31471;2;1;6;31471;2015/05/23 00:00:00.000;N;877,85;0,0;0,0;0,0
31472;3;2;5;31472;2015/05/23 00:00:00.000;N;1118,2;0,0;0,0;0,0
31473;3;2;6;31473;2015/05/23 00:00:00.000;N;711,95;0,0;0,0;0,0
31474;1;1;1;31474;2015/05/23 00:00:00.000;N;571,68;0,0;0,0;0,0
31475;3;2;3;31475;2015/05/23 00:00:00.000;N;1176,97;0,0;0,0;0,0
31476;2;1;3;31476;2015/05/23 00:00:00.000;N;1114,2;0,0;0,0;0,0
31477;2;2;2;31477;2015/05/23 00:00:00.000;N;741,45;0,0;0,0;0,0
31478;2;1;2;31478;2015/05/23 00:00:00.000;N;1236,0;0,0;0,0;0,0
31479;1;2;3;31479;2015/05/23 00:00:00.000;N;1437,36;0,0;0,0;0,0
31480;1;3;1;31480;2015/05/23 00:00:00.000;N;1201,0;0,0;0,0;0,0
31481;2;3;6;31481;2015/05/23 00:00:00.000;N;1386,3;0,0;0,0;0,0
31482;3;3;5;31482;2015/05/23 00:00:00.000;N;1172,0;0,0;0,0;0,0
31483;3;3;3;31483;2015/05/23 00:00:00.000;N;855,69;0,0;0,0;0,0
31484;2;1;4;31484;2015/05/23 00:00:00.000;N;1024,0;0,0;0,0;0,0
31485;2;1;1;31485;2015/05/23 00:00:00.000;N;1293,54;0,0;0,0;0,0
31486;1;1;6;31486;2015/05/23 00:00:00.000;N;808,2;0,0;0,0;0,0
31487;1;1;3;31487;2015/05/23 00:00:00.000;N;1124,29;0,0;0,0;0,0
31488;2;3;5;31488;2015/05/23 00:00:00.000;N;1129,84;0,0;0,0;0,0
31489;1;2;5;31489;2015/05/23 00:00:00.000;N;1719,0;0,0;0,0;0,0
31490;1;3;3;31490;2015/05/23 00:00:00.000;N;1060,1;0,0;0,0;0,0
31491;2;1;6;31491;2015/05/23 00:00:00.000;N;370,31;0,0;0,0;0,0
31492;3;3;2;31492;2015/05/23 00:00:00.000;N;467,0;0,0;0,0;0,0
31493;3;2;3;31493;2015/05/23 00:00:00.000;N;859,1;0,0;0,0;0,0
31494;3;1;5;31494;2015/05/23 00:00:00.000;N;697,91;0,0;0,0;0,0
31495;2;2;5;31495;2015/05/23 00:00:00.000;N;647,59;0,0;0,0;0,0
31496;1;3;4;31496;2015/05/23 00:00:00.000;N;847,1;0,0;0,0;0,0
31497;3;2;4;31497;2015/05/23 00:00:00.000;N;1033,82;0,0;0,0;0,0
31498;2;2;3;31498;2015/05/23 00:00:00.000;N;965,72;0,0;0,0;0,0
31499;1;1;1;31499;2015/05/23 00:00:00.000;N;1161,72;0,0;0,0;0,0
31500;2;3;1;31500;2015/05/23 00:00:00.000;N;1768,0;0,0;0,0;0,0
31501;2;3;6;31501;2015/05/23 00:00:00.000;N;742,72;0,0;0,0;0,0
31502;2;3;2;31502;2015/05/23 00:00:00.000;N;833,84;0,0;0,0;0,0
31503;3;1;1;31503;2015/05/23 00:00:00.000;N;1582,93;0,0;0,0;0,0
31504;3;1;1;31504;2015/05/23 00:00:00.000;N;1349,46;0,0;0,0;0,0
31505;2;3;2;31505;2015/05/23 00:00:00.000;N;913,0;0,0;0,0;0,0
31506;1;3;4;31506;2015/05/23 00:00:00.000;N;534,67;0,0;0,0;0,0
31507;3;3;2;31507;2015/05/23 00:00:00.000;N;623,56;0,0;0,0;0,0
31508;3;3;6;31508;2015/05/31 00:00:00.000;N;1096,88;0,0;0,0;0,0
31509;3;1;1;31509;2015/05/31 00:00:00.000;N;1475,06;0,0;0,0;0,0
31510;3;1;3;31510;2015/05/31 00:00:00.000;N;633,9;0,0;0,0;0,0
31511;2;3;3;31511;2015/05/31 00:00:00.000;N;1053,82;0,0;0,0;0,0
31512;2;1;4;31512;2015/05/31 00:00:00.000;N;826,61;0,0;0,0;0,0
31513;1;1;2;31513;2015/05/31 00:00:00.000;N;978,0;0,0;0,0;0,0
31514;1;3;2;31514;2015/05/31 00:00:00.000;N;708,05;0,0;0,0;0,0
31515;3;3;4;31515;2015/05/31 00:00:00.000;N;1636,5;0,0;0,0;0,0
31516;3;3;2;31516;2015/05/31 00:00:00.000;N;1085,71;0,0;0,0;0,0
31517;2;2;6;31517;2015/05/31 00:00:00.000;N;824,24;0,0;0,0;0,0
31518;3;3;1;31518;2015/05/31 00:00:00.000;N;1440,9;0,0;0,0;0,0
31519;1;2;2;31519;2015/05/31 00:00:00.000;N;1400,84;0,0;0,0;0,0
31520;1;2;4;31520;2015/05/31 00:00:00.000;N;705,14;0,0;0,0;0,0
31521;3;3;6;31521;2015/05/31 00:00:00.000;N;875,37;0,0;0,0;0,0
31522;2;2;1;31522;2015/05/31 00:00:00.000;N;765,29;0,0;0,0;0,0
31523;1;1;3;31523;2015/05/31 00:00:00.000;N;582,0;0,0;0,0;0,0
31524;3;3;4;31524;2015/05/31 00:00:00.000;N;1748,3;0,0;0,0;0,0
31525;3;3;1;31525;2015/05/31 00:00:00.000;N;927,87;0,0;0,0;0,0
31526;1;1;5;31526;2015/05/31 00:00:00.000;N;1292,79;0,0;0,0;0,0
31527;2;3;3;31527;2015/05/31 00:00:00.000;N;1270,0;0,0;0,0;0,0
31528;2;2;2;31528;2015/05/31 00:00:00.000;N;867,25;0,0;0,0;0,0
31529;3;2;5;31529;2015/05/31 00:00:00.000;N;1217,1;0,0;0,0;0,0
31530;1;2;6;31530;2015/05/31 00:00:00.000;N;1862,59;0,0;0,0;0,0
31531;3;1;5;31531;2015/05/31 00:00:00.000;N;1380,0;0,0;0,0;0,0
31532;1;3;4;31532;2015/05/31 00:00:00.000;N;876,13;0,0;0,0;0,0
31533;3;2;3;31533;2015/05/31 00:00:00.000;N;583,9;0,0;0,0;0,0
31534;2;2;1;31534;2015/05/31 00:00:00.000;N;871,8;0,0;0,0;0,0
31535;3;2;2;31535;2015/05/31 00:00:00.000;N;859,12;0,0;0,0;0,0
31536;1;2;5;31536;2015/05/31 00:00:00.000;N;1654,61;0,0;0,0;0,0
31537;1;3;5;31537;2015/05/31 00:00:00.000;N;1056,0;0,0;0,0;0,0
31538;1;1;6;31538;2015/05/31 00:00:00.000;N;1215,73;0,0;0,0;0,0
31539;1;3;2;31539;2015/05/31 00:00:00.000;N;1221,81;0,0;0,0;0,0
31540;3;3;3;31540;2015/05/31 00:00:00.000;N;1655,0;0,0;0,0;0,0
31541;3;1;2;31541;2015/05/31 00:00:00.000;N;704,77;0,0;0,0;0,0
31542;1;3;2;31542;2015/05/31 00:00:00.000;N;850,7;0,0;0,0;0,0
31543;1;1;4;31543;2015/05/31 00:00:00.000;N;1308,51;0,0;0,0;0,0
31544;2;3;6;31544;2015/05/31 00:00:00.000;N;1433,27;0,0;0,0;0,0
31545;3;1;1;31545;2015/05/31 00:00:00.000;N;865,69;0,0;0,0;0,0
31546;2;2;1;31546;2015/05/31 00:00:00.000;N;811,2;0,0;0,0;0,0
31547;3;1;3;31547;2015/05/31 00:00:00.000;N;1125,04;0,0;0,0;0,0
31548;1;2;4;31548;2015/05/31 00:00:00.000;N;1093,46;0,0;0,0;0,0
31549;2;1;4;31549;2015/05/31 00:00:00.000;N;921,89;0,0;0,0;0,0
31550;3;1;4;31550;2015/05/31 00:00:00.000;N;852,0;0,0;0,0;0,0
31551;1;2;3;31551;2015/05/31 00:00:00.000;N;796,47;0,0;0,0;0,0
31552;2;1;4;31552;2015/05/31 00:00:00.000;N;658,0;0,0;0,0;0,0
31553;3;2;3;31553;2015/05/31 00:00:00.000;N;907,18;0,0;0,0;0,0
31554;2;1;2;31554;2015/05/31 00:00:00.000;N;550,69;0,0;0,0;0,0
31555;2;3;5;31555;2015/05/31 00:00:00.000;N;859,69;0,0;0,0;0,0
31556;1;2;4;31556;2015/05/31 00:00:00.000;N;845,2;0,0;0,0;0,0
31557;2;1;6;31557;2015/05/31 00:00:00.000;N;1394,1;0,0;0,0;0,0
31558;2;1;5;31558;2015/05/31 00:00:00.000;N;1328,69;0,0;0,0;0,0
31559;1;1;2;31559;2015/05/31 00:00:00.000;N;1133,0;0,0;0,0;0,0
31560;3;1;4;31560;2015/05/31 00:00:00.000;N;721,64;0,0;0,0;0,0
31561;1;2;6;31561;2015/05/31 00:00:00.000;N;1161,5;0,0;0,0;0,0
31562;3;3;1;31562;2015/05/31 00:00:00.000;N;1286,69;0,0;0,0;0,0
31563;2;3;2;31563;2015/05/31 00:00:00.000;N;749,82;0,0;0,0;0,0
31564;1;1;6;31564;2015/05/31 00:00:00.000;N;1066,8;0,0;0,0;0,0
31565;1;2;3;31565;2015/05/31 00:00:00.000;N;1091,94;0,0;0,0;0,0
31566;1;2;6;31566;2015/05/31 00:00:00.000;N;589,79;0,0;0,0;0,0
31567;3;1;4;31567;2015/05/31 00:00:00.000;N;787,59;0,0;0,0;0,0
31568;2;2;1;31568;2015/05/31 00:00:00.000;N;637,0;0,0;0,0;0,0
31569;1;1;1;31569;2015/05/31 00:00:00.000;N;517,61;0,0;0,0;0,0
31570;1;1;3;31570;2015/05/31 00:00:00.000;N;969,0;0,0;0,0;0,0
31571;3;2;2;31571;2015/05/31 00:00:00.000;N;915,2;0,0;0,0;0,0
31572;2;2;4;31572;2015/05/31 00:00:00.000;N;1818,2;0,0;0,0;0,0
31573;1;3;2;31573;2015/05/31 00:00:00.000;N;1156,69;0,0;0,0;0,0
31574;1;2;3;31574;2015/05/31 00:00:00.000;N;704,67;0,0;0,0;0,0
31575;2;2;2;31575;2015/05/31 00:00:00.000;N;347,82;0,0;0,0;0,0
31576;1;2;4;31576;2015/05/31 00:00:00.000;N;1759,74;0,0;0,0;0,0
31577;3;2;1;31577;2015/05/31 00:00:00.000;N;454,6;0,0;0,0;0,0
31578;2;3;2;31578;2015/05/31 00:00:00.000;N;1237,8;0,0;0,0;0,0
31579;2;3;2;31579;2015/05/31 00:00:00.000;N;909,93;0,0;0,0;0,0
31580;1;3;3;31580;2015/05/31 00:00:00.000;N;1027,07;0,0;0,0;0,0
31581;2;1;3;31581;2015/05/31 00:00:00.000;N;876,79;0,0;0,0;0,0
31582;1;1;6;31582;2015/05/31 00:00:00.000;N;1173,19;0,0;0,0;0,0
31583;3;1;5;31583;2015/05/31 00:00:00.000;N;1349,58;0,0;0,0;0,0
31584;3;2;4;31584;2015/05/31 00:00:00.000;N;712,0;0,0;0,0;0,0
31585;3;1;1;31585;2015/05/31 00:00:00.000;N;744,24;0,0;0,0;0,0
31586;3;2;4;31586;2015/05/31 00:00:00.000;N;1346,6;0,0;0,0;0,0
31587;1;1;6;31587;2015/05/31 00:00:00.000;N;1172,44;0,0;0,0;0,0
31588;3;1;3;31588;2015/05/31 00:00:00.000;N;1091,96;0,0;0,0;0,0
31589;3;3;3;31589;2015/05/31 00:00:00.000;N;1101,7;0,0;0,0;0,0
31590;2;1;4;31590;2015/05/31 00:00:00.000;N;1003,4;0,0;0,0;0,0
31591;3;1;3;31591;2015/05/31 00:00:00.000;N;909,84;0,0;0,0;0,0
31592;1;2;4;31592;2015/05/31 00:00:00.000;N;1257,0;0,0;0,0;0,0
31593;1;2;4;31593;2015/05/31 00:00:00.000;N;1997,12;0,0;0,0;0,0
31594;3;1;5;31594;2015/05/31 00:00:00.000;N;501,0;0,0;0,0;0,0
31595;1;1;6;31595;2015/05/31 00:00:00.000;N;1404,93;0,0;0,0;0,0
31596;1;3;2;31596;2015/05/31 00:00:00.000;N;1014,32;0,0;0,0;0,0
31597;3;2;2;31597;2015/05/31 00:00:00.000;N;789,35;0,0;0,0;0,0
31598;1;1;4;31598;2015/05/31 00:00:00.000;N;951,92;0,0;0,0;0,0
31599;2;2;1;31599;2015/05/31 00:00:00.000;N;1047,06;0,0;0,0;0,0
31600;2;1;6;31600;2015/05/31 00:00:00.000;N;720,71;0,0;0,0;0,0
31601;1;3;1;31601;2015/05/31 00:00:00.000;N;1267,6;0,0;0,0;0,0
31602;1;3;1;31602;2015/05/31 00:00:00.000;N;1460,0;0,0;0,0;0,0
31603;1;3;4;31603;2015/05/31 00:00:00.000;N;420,6;0,0;0,0;0,0
31604;1;2;6;31604;2015/05/31 00:00:00.000;N;1055,45;0,0;0,0;0,0
31605;2;1;5;31605;2015/05/31 00:00:00.000;N;1484,59;0,0;0,0;0,0
31606;2;1;6;31606;2015/05/31 00:00:00.000;N;1203,2;0,0;0,0;0,0
31607;2;2;6;31607;2015/05/31 00:00:00.000;N;364,76;0,0;0,0;0,0
31608;2;1;5;31608;2015/05/04 00:00:00.000;N;706,0;0,0;0,0;0,0
31609;3;2;6;31609;2015/05/04 00:00:00.000;N;1433,15;0,0;0,0;0,0
31610;2;2;1;31610;2015/05/04 00:00:00.000;N;641,83;0,0;0,0;0,0
31611;1;2;5;31611;2015/05/04 00:00:00.000;N;968,1;0,0;0,0;0,0
31612;1;1;6;31612;2015/05/04 00:00:00.000;N;1066,1;0,0;0,0;0,0
31613;3;1;4;31613;2015/05/04 00:00:00.000;N;386,61;0,0;0,0;0,0
31614;3;2;3;31614;2015/05/04 00:00:00.000;N;1086,66;0,0;0,0;0,0
31615;2;2;5;31615;2015/05/04 00:00:00.000;N;864,3;0,0;0,0;0,0
31616;1;3;2;31616;2015/05/04 00:00:00.000;N;513,73;0,0;0,0;0,0
31617;1;2;5;31617;2015/05/04 00:00:00.000;N;1686,62;0,0;0,0;0,0
31618;2;1;3;31618;2015/05/04 00:00:00.000;N;1545,87;0,0;0,0;0,0
31619;1;3;4;31619;2015/05/04 00:00:00.000;N;627,85;0,0;0,0;0,0
31620;1;2;2;31620;2015/05/04 00:00:00.000;N;1768,7;0,0;0,0;0,0
31621;3;1;6;31621;2015/05/04 00:00:00.000;N;884,74;0,0;0,0;0,0
31622;3;3;3;31622;2015/05/04 00:00:00.000;N;1086,0;0,0;0,0;0,0
31623;3;1;2;31623;2015/05/04 00:00:00.000;N;683,71;0,0;0,0;0,0
31624;1;1;6;31624;2015/05/04 00:00:00.000;N;572,98;0,0;0,0;0,0
31625;2;2;1;31625;2015/05/04 00:00:00.000;N;689,0;0,0;0,0;0,0
31626;2;3;1;31626;2015/05/04 00:00:00.000;N;807,52;0,0;0,0;0,0
31627;3;1;2;31627;2015/05/04 00:00:00.000;N;2327,84;0,0;0,0;0,0
31628;2;1;6;31628;2015/05/04 00:00:00.000;N;1478,6;0,0;0,0;0,0
31629;3;3;4;31629;2015/05/04 00:00:00.000;N;913,29;0,0;0,0;0,0
31630;3;2;4;31630;2015/05/04 00:00:00.000;N;883,2;0,0;0,0;0,0
31631;2;3;2;31631;2015/05/04 00:00:00.000;N;1158,2;0,0;0,0;0,0
31632;1;3;5;31632;2015/05/04 00:00:00.000;N;886,33;0,0;0,0;0,0
31633;2;3;3;31633;2015/05/04 00:00:00.000;N;731,56;0,0;0,0;0,0
31634;2;1;2;31634;2015/05/04 00:00:00.000;N;709,02;0,0;0,0;0,0
31635;3;3;1;31635;2015/05/04 00:00:00.000;N;813,3;0,0;0,0;0,0
31636;2;3;3;31636;2015/05/04 00:00:00.000;N;714,89;0,0;0,0;0,0
31637;1;3;4;31637;2015/05/04 00:00:00.000;N;1382,4;0,0;0,0;0,0
31638;3;2;3;31638;2015/05/04 00:00:00.000;N;769,81;0,0;0,0;0,0
31639;2;2;3;31639;2015/05/04 00:00:00.000;N;698,8;0,0;0,0;0,0
31640;3;3;3;31640;2015/05/04 00:00:00.000;N;1003,2;0,0;0,0;0,0
31641;2;1;6;31641;2015/05/04 00:00:00.000;N;869,95;0,0;0,0;0,0
31642;3;2;2;31642;2015/05/04 00:00:00.000;N;1379,78;0,0;0,0;0,0
31643;1;1;3;31643;2015/05/04 00:00:00.000;N;1070,53;0,0;0,0;0,0
31644;3;2;2;31644;2015/05/04 00:00:00.000;N;1124,0;0,0;0,0;0,0
31645;1;2;2;31645;2015/05/04 00:00:00.000;N;580,0;0,0;0,0;0,0
31646;1;2;1;31646;2015/05/04 00:00:00.000;N;1006,7;0,0;0,0;0,0
31647;2;2;2;31647;2015/05/04 00:00:00.000;N;443,6;0,0;0,0;0,0
31648;3;2;5;31648;2015/05/04 00:00:00.000;N;918,6;0,0;0,0;0,0
31649;2;1;3;31649;2015/05/04 00:00:00.000;N;1223,01;0,0;0,0;0,0
31650;3;1;2;31650;2015/05/04 00:00:00.000;N;1037,37;0,0;0,0;0,0
31651;1;1;5;31651;2015/05/04 00:00:00.000;N;1208,38;0,0;0,0;0,0
31652;1;1;4;31652;2015/05/04 00:00:00.000;N;1147,5;0,0;0,0;0,0
31653;2;1;6;31653;2015/05/04 00:00:00.000;N;1365,94;0,0;0,0;0,0
31654;2;2;3;31654;2015/05/04 00:00:00.000;N;1430,7;0,0;0,0;0,0
31655;3;2;2;31655;2015/05/04 00:00:00.000;N;756,47;0,0;0,0;0,0
31656;1;3;1;31656;2015/05/04 00:00:00.000;N;1393,87;0,0;0,0;0,0
31657;1;1;3;31657;2015/05/04 00:00:00.000;N;1051,43;0,0;0,0;0,0
31658;1;2;1;31658;2015/05/04 00:00:00.000;N;719,9;0,0;0,0;0,0
31659;2;1;6;31659;2015/05/04 00:00:00.000;N;558,9;0,0;0,0;0,0
31660;2;3;6;31660;2015/05/04 00:00:00.000;N;582,56;0,0;0,0;0,0
31661;1;3;3;31661;2015/05/04 00:00:00.000;N;692,4;0,0;0,0;0,0
31662;2;3;3;31662;2015/05/04 00:00:00.000;N;736,07;0,0;0,0;0,0
31663;3;3;6;31663;2015/05/04 00:00:00.000;N;823,72;0,0;0,0;0,0
31664;1;2;3;31664;2015/05/04 00:00:00.000;N;513,4;0,0;0,0;0,0
31665;2;3;6;31665;2015/05/04 00:00:00.000;N;1049,77;0,0;0,0;0,0
31666;1;1;2;31666;2015/05/04 00:00:00.000;N;1295,52;0,0;0,0;0,0
31667;3;2;5;31667;2015/05/04 00:00:00.000;N;1077,84;0,0;0,0;0,0
31668;2;3;6;31668;2015/05/04 00:00:00.000;N;391,94;0,0;0,0;0,0
31669;2;2;5;31669;2015/05/04 00:00:00.000;N;378,15;0,0;0,0;0,0
31670;1;1;1;31670;2015/05/04 00:00:00.000;N;1360,5;0,0;0,0;0,0
31671;1;1;1;31671;2015/05/04 00:00:00.000;N;1511,14;0,0;0,0;0,0
31672;1;1;5;31672;2015/05/04 00:00:00.000;N;1025,7;0,0;0,0;0,0
31673;2;1;6;31673;2015/05/04 00:00:00.000;N;994,0;0,0;0,0;0,0
31674;2;2;4;31674;2015/05/04 00:00:00.000;N;1487,55;0,0;0,0;0,0
31675;3;3;6;31675;2015/05/04 00:00:00.000;N;816,0;0,0;0,0;0,0
31676;3;2;3;31676;2015/05/04 00:00:00.000;N;719,0;0,0;0,0;0,0
31677;1;2;3;31677;2015/05/04 00:00:00.000;N;1297,6;0,0;0,0;0,0
31678;1;2;1;31678;2015/05/04 00:00:00.000;N;1622,93;0,0;0,0;0,0
31679;1;1;1;31679;2015/05/04 00:00:00.000;N;869,9;0,0;0,0;0,0
31680;3;1;5;31680;2015/05/04 00:00:00.000;N;1211,0;0,0;0,0;0,0
31681;3;2;4;31681;2015/05/04 00:00:00.000;N;609,0;0,0;0,0;0,0
31682;1;2;3;31682;2015/05/04 00:00:00.000;N;635,0;0,0;0,0;0,0
31683;2;1;3;31683;2015/05/04 00:00:00.000;N;1480,09;0,0;0,0;0,0
31684;1;2;2;31684;2015/05/04 00:00:00.000;N;960,1;0,0;0,0;0,0
31685;1;3;3;31685;2015/05/04 00:00:00.000;N;1298,3;0,0;0,0;0,0
31686;3;1;3;31686;2015/05/04 00:00:00.000;N;1811,3;0,0;0,0;0,0
31687;3;3;3;31687;2015/05/04 00:00:00.000;N;985,64;0,0;0,0;0,0
31688;1;3;3;31688;2015/05/04 00:00:00.000;N;1416,0;0,0;0,0;0,0
31689;2;2;3;31689;2015/05/04 00:00:00.000;N;1312,8;0,0;0,0;0,0
31690;2;3;3;31690;2015/05/04 00:00:00.000;N;1372,4;0,0;0,0;0,0
31691;3;2;3;31691;2015/05/04 00:00:00.000;N;496,68;0,0;0,0;0,0
31692;1;2;1;31692;2015/05/04 00:00:00.000;N;1077,22;0,0;0,0;0,0
31693;2;3;3;31693;2015/05/04 00:00:00.000;N;1472,58;0,0;0,0;0,0
31694;1;1;2;31694;2015/05/04 00:00:00.000;N;1024,26;0,0;0,0;0,0
31695;1;2;6;31695;2015/05/04 00:00:00.000;N;1086,42;0,0;0,0;0,0
31696;2;2;4;31696;2015/05/04 00:00:00.000;N;1450,83;0,0;0,0;0,0
31697;1;2;2;31697;2015/05/04 00:00:00.000;N;1072,71;0,0;0,0;0,0
31698;3;3;3;31698;2015/05/04 00:00:00.000;N;1289,0;0,0;0,0;0,0
31699;1;1;2;31699;2015/05/04 00:00:00.000;N;968,8;0,0;0,0;0,0
31700;2;2;5;31700;2015/05/04 00:00:00.000;N;757,4;0,0;0,0;0,0
31701;2;3;2;31701;2015/05/04 00:00:00.000;N;1188,82;0,0;0,0;0,0
31702;2;3;4;31702;2015/05/04 00:00:00.000;N;1840,3;0,0;0,0;0,0
31703;2;1;6;31703;2015/05/04 00:00:00.000;N;487,92;0,0;0,0;0,0
31704;2;3;5;31704;2015/05/04 00:00:00.000;N;1354,1;0,0;0,0;0,0
31705;3;1;6;31705;2015/05/04 00:00:00.000;N;901,42;0,0;0,0;0,0
31706;1;2;5;31706;2015/05/04 00:00:00.000;N;1197,54;0,0;0,0;0,0
31707;2;3;6;31707;2015/05/04 00:00:00.000;N;790,7;0,0;0,0;0,0
31708;3;1;1;31708;2015/05/14 00:00:00.000;N;969,93;0,0;0,0;0,0
31709;3;1;1;31709;2015/05/14 00:00:00.000;N;675,08;0,0;0,0;0,0
31710;3;2;4;31710;2015/05/14 00:00:00.000;N;1226,1;0,0;0,0;0,0
31711;2;1;1;31711;2015/05/14 00:00:00.000;N;1112,63;0,0;0,0;0,0
31712;1;1;5;31712;2015/05/14 00:00:00.000;N;544,28;0,0;0,0;0,0
31713;2;2;2;31713;2015/05/14 00:00:00.000;N;821,96;0,0;0,0;0,0
31714;2;3;3;31714;2015/05/14 00:00:00.000;N;1449,86;0,0;0,0;0,0
